id,feature_selection,n_features,model,RMSE_mean,RMSE_std,MAPE_mean,MAPE_std,SMAPE_mean,SMAPE_std,R2_train_mean,Corr_R2_val_mean,cv_strategy,rank_RMSE,rank_MAPE,rank_SMAPE,avg_rank
L1_Lasso_30_ExtraTrees,L1_Lasso,30,ExtraTrees,80.40329409385154,36.36167570171941,75.6213788166411,36.64229248953731,51.529678404780306,11.886905139631951,0.9999422819642103,0.6792887741109233,Repeated_3x10,26.0,45.0,20.0,30.333333333333332
L1_Lasso_10_Stack_RF+HistGB+ET,L1_Lasso,10,Stack_RF+HistGB+ET,82.42388191993832,32.60467841833465,73.0628925803314,32.27439416759238,51.207259661384214,11.853946916604906,0.9821475091903408,0.6996126178944316,Repeated_3x10,38.0,37.0,17.0,30.666666666666668
L1_Lasso_15_RandomForest_tuned,L1_Lasso,15,RandomForest_tuned,77.30456368162866,36.18224087785809,85.83333158330963,33.837715232958075,53.61358504131514,13.574679967984714,0.9132234160872088,0.7022544000846508,Repeated_3x10,4.0,57.0,33.0,31.333333333333332
L1_Lasso_30_RandomForest_tuned,L1_Lasso,30,RandomForest_tuned,77.65127993434436,35.852930059460064,83.0853842758217,31.846934818738877,53.832714377662896,12.988884692993922,0.9224502414525834,0.6975992832563122,Repeated_3x10,7.0,55.0,35.0,32.333333333333336
L1_Lasso_30_HistGB_SquaredError,L1_Lasso,30,HistGB_SquaredError,78.82635125131368,37.91555259075378,70.29679946875103,31.291599237596014,56.95367865147432,16.503700529789096,0.9984659912801341,0.6708432121793558,Repeated_3x10,14.0,25.0,59.0,32.666666666666664
L1_Lasso_20_GradientBoosting_Huber,L1_Lasso,20,GradientBoosting_Huber,79.21158920489498,37.8150673359722,71.43312015409626,27.360011025245353,55.227150565333694,16.583957346324073,0.9912429070705246,0.6808376911320378,Repeated_3x10,20.0,32.0,48.0,33.333333333333336
L1_Lasso_25_HistGB_SquaredError,L1_Lasso,25,HistGB_SquaredError,78.9900975768198,37.85037096305205,70.46807098463768,32.54299238316145,56.49218201859266,17.892064442652675,0.9983962023907421,0.6701436918794018,Repeated_3x10,17.0,29.0,56.0,34.0
L1_Lasso_25_ExtraTrees,L1_Lasso,25,ExtraTrees,82.12946779943805,36.549742486368594,78.11936403766306,39.281401017800654,51.74059418060608,12.1312379383874,0.9999422819642103,0.6774800619513502,Repeated_3x10,36.0,51.0,21.0,36.0
L1_Lasso_20_PoissonRegressor,L1_Lasso,20,PoissonRegressor,117.32731871954145,72.23008740424605,65.72076176259951,25.369852309324816,51.41036238958083,13.120778216425455,0.8380379324208121,0.6238759754967014,Repeated_3x10,72.0,18.0,18.0,36.0
L1_Lasso_10_RandomForest_default,L1_Lasso,10,RandomForest_default,82.91394451197691,41.06914872135277,77.23674638484766,31.409914238418377,52.3351497070335,12.346735414891933,0.9470524522083382,0.6892137796206197,Repeated_3x10,40.0,48.0,24.0,37.333333333333336
L1_Lasso_25_RandomForest_tuned,L1_Lasso,25,RandomForest_tuned,78.42042650673456,36.85554735411866,87.65622552144777,34.888141717271644,54.424261614521626,13.685235343975023,0.9189259306898653,0.6958732424441118,Repeated_3x10,11.0,59.0,42.0,37.333333333333336
L1_Lasso_20_RandomForest_default,L1_Lasso,20,RandomForest_default,79.3318748748721,35.73310996664537,89.28572582577841,44.505956992526755,53.29908935475947,14.004647118970937,0.9454221562727896,0.6883712867401423,Repeated_3x10,21.0,62.0,31.0,38.0
L1_Lasso_10_PoissonRegressor,L1_Lasso,10,PoissonRegressor,118.15492233793863,74.23251825891644,68.71821424135136,23.263160791121642,51.493409850225405,11.626654172704322,0.7515760100723115,0.6403864542007053,Repeated_3x10,73.0,22.0,19.0,38.0
L1_Lasso_15_HistGB_SquaredError,L1_Lasso,15,HistGB_SquaredError,77.13444517876839,34.78536002597081,76.02809045674464,36.00002929139027,59.22581050248176,16.20843372589711,0.9967722329769159,0.6954430001040921,Repeated_3x10,3.0,46.0,70.0,39.666666666666664
L1_Lasso_25_GradientBoosting_Huber,L1_Lasso,25,GradientBoosting_Huber,83.43299623260701,37.34222975049691,72.24367938881649,25.877238739411567,54.37481127792526,14.581008541557312,0.9877502133459433,0.6630627653588067,Repeated_3x10,44.0,36.0,41.0,40.333333333333336
L1_Lasso_30_RandomForest_default,L1_Lasso,30,RandomForest_default,80.10507969698853,35.689134586508324,90.60235535422727,46.35026078187808,54.0519459506852,14.552640960855433,0.9448295683948437,0.6758352682502957,Repeated_3x10,24.0,63.0,37.0,41.333333333333336
RF_20_Bagging_HistGB,RF,20,Bagging_HistGB,82.3767715448327,35.857684023996775,74.26996302966238,28.01299295856213,54.97320124326894,12.367745638703598,0.8816686208506712,0.6399222979225178,Repeated_3x10,37.0,42.0,46.0,41.666666666666664
L1_Lasso_15_RandomForest_default,L1_Lasso,15,RandomForest_default,80.75062765623254,36.77967136744356,89.0661607803476,42.959476556076375,53.772620917143335,13.551025105234883,0.9434459332942502,0.6811200932346445,Repeated_3x10,32.0,61.0,34.0,42.333333333333336
L1_Lasso_25_RandomForest_default,L1_Lasso,25,RandomForest_default,80.41481916713862,36.7744579571288,91.62065162164237,47.35803433554681,53.84967072657546,14.569085113177348,0.944469871129869,0.6721463785749165,Repeated_3x10,27.0,65.0,36.0,42.666666666666664
L1_Lasso_15_GradientBoosting_Huber,L1_Lasso,15,GradientBoosting_Huber,80.5373591101211,36.99037215611484,76.35253858389248,30.000783996934125,56.180000107048535,15.008274467080328,0.9918756593394595,0.673790066022088,Repeated_3x10,30.0,47.0,54.0,43.666666666666664
L1_Lasso_30_GradientBoosting_Huber,L1_Lasso,30,GradientBoosting_Huber,83.20115063936724,38.00838996972963,73.58580125195552,27.076176572677383,55.00039151950138,14.962713648792711,0.987348375022728,0.6680306884650833,Repeated_3x10,43.0,41.0,47.0,43.666666666666664
L1_Lasso_15_HistGB_Poisson_tuned_v2,L1_Lasso,15,HistGB_Poisson_tuned_v2,89.0592634606926,35.16674384929681,71.53434537474,26.766271694167827,54.71772221605196,13.361610462707423,0.9764041856698003,0.6005739832926326,Repeated_3x10,63.0,33.0,43.0,46.333333333333336
L1_Lasso_15_HistGB_Poisson_default,L1_Lasso,15,HistGB_Poisson_default,89.0592634606926,35.16674384929681,71.53434537474,26.766271694167827,54.71772221605196,13.361610462707423,0.9764041856698003,0.6005739832926326,Repeated_3x10,63.0,33.0,43.0,46.333333333333336
RF_20_RandomForest_tuned,RF,20,RandomForest_tuned,79.69227454530093,37.30100722482206,95.37326413892815,49.888913084196055,56.589944134373326,14.22668347822557,0.9129351863206571,0.6985255525257484,Repeated_3x10,22.0,70.0,57.0,49.666666666666664
MI_20_HistGB_Poisson_tuned_v2,MI,20,HistGB_Poisson_tuned_v2,85.52764845640097,34.243474640821944,73.37792242483079,31.569818290864593,55.99519786618012,11.473254365093968,0.9660053942859278,0.6878501379773075,Repeated_3x10,59.0,39.0,52.0,50.0
MI_20_HistGB_Poisson_default,MI,20,HistGB_Poisson_default,85.52764845640097,34.243474640821944,73.37792242483079,31.569818290864593,55.99519786618012,11.473254365093968,0.9660053942859278,0.6878501379773075,Repeated_3x10,59.0,39.0,52.0,50.0
L1_Lasso_30_PoissonRegressor,L1_Lasso,30,PoissonRegressor,139.09516907581275,100.08499795185583,71.28344583212875,29.962185702313246,54.85784908837509,12.012050436162342,0.8571854972463139,0.5841605645800717,Repeated_3x10,74.0,31.0,45.0,50.0
MI_20_HistGB_Poisson_tuned_v1,MI,20,HistGB_Poisson_tuned_v1,97.55170521025279,46.333924795809,69.51138226054154,28.91770183939696,56.902306537495456,12.659523503345095,0.9928444974068442,0.6277869301564966,Repeated_3x10,70.0,23.0,58.0,50.333333333333336
RF_20_RandomForest_default,RF,20,RandomForest_default,81.04982183370599,36.10448329696945,92.34490847686645,48.40750875240302,57.01255395539294,14.458124348095122,0.9398009107369298,0.6646728718659051,Repeated_3x10,33.0,66.0,60.0,53.0
L1_Lasso_10_Bagging_HistGB,L1_Lasso,10,Bagging_HistGB,88.80992832696056,33.503900972695085,77.37838513424464,30.698778420290928,55.30385565684107,13.623155398143512,0.867645955214896,0.6010131058779239,Repeated_3x10,62.0,49.0,49.0,53.333333333333336
L1_Lasso_25_PoissonRegressor,L1_Lasso,25,PoissonRegressor,146.54097268863404,114.43185470832107,73.11677261754645,32.13286337678444,55.55279530904899,12.117736720180968,0.8524947077233163,0.5721173954995908,Repeated_3x10,76.0,38.0,51.0,55.0
RF_20_GradientBoosting_Huber,RF,20,GradientBoosting_Huber,84.4504952374581,37.81744788624444,86.74303603000622,50.94787260734337,58.150291999392486,12.950603666404945,0.977477930457865,0.6404406899184,Repeated_3x10,47.0,58.0,67.0,57.333333333333336
MI_20_Bagging_HistGB,MI,20,Bagging_HistGB,89.18538121170951,34.1748032225453,79.26673434890512,38.14634655747422,56.38478277030478,12.100710066882538,0.8802420688471669,0.6673742220139592,Repeated_3x10,65.0,52.0,55.0,57.333333333333336
L1_Lasso_10_GradientBoosting_Huber,L1_Lasso,10,GradientBoosting_Huber,84.74373922002263,38.3366835557148,77.98448311367459,31.32521692433738,60.316695814469966,14.695077087710231,0.9892208290685449,0.6564588052259631,Repeated_3x10,52.0,50.0,71.0,57.666666666666664
RF_20_Stack_RF+HistGB+ET,RF,20,Stack_RF+HistGB+ET,85.01375146149505,39.99324883793315,91.1049846493379,46.01633505035301,57.49523704509974,13.326313325315061,0.9649673593152797,0.6618663906157659,Repeated_3x10,56.0,64.0,61.0,60.333333333333336
MI_20_RandomForest_tuned,MI,20,RandomForest_tuned,83.79204836440803,39.334173765962525,104.8786679506296,62.002447210761034,57.91746443023855,14.908739595466905,0.9080361076008724,0.6650253169294533,Repeated_3x10,45.0,72.0,65.0,60.666666666666664
L1_Lasso_10_HistGB_Poisson_default,L1_Lasso,10,HistGB_Poisson_default,92.84028828302421,33.33821947683057,81.51160697769619,40.19316450282833,57.89741457792646,14.908804053212785,0.9523459082097291,0.5749981149300336,Repeated_3x10,67.0,53.0,63.0,61.0
L1_Lasso_10_HistGB_Poisson_tuned_v2,L1_Lasso,10,HistGB_Poisson_tuned_v2,92.84028828302421,33.33821947683057,81.51160697769619,40.19316450282833,57.89741457792646,14.908804053212785,0.9523459082097291,0.5749981149300336,Repeated_3x10,67.0,53.0,63.0,61.0
MI_20_GradientBoosting_Huber,MI,20,GradientBoosting_Huber,84.92039625553213,39.67056462871724,93.10633839059216,59.373662080104175,57.793875928979425,13.885972066724696,0.9794574910262939,0.6590392943214163,Repeated_3x10,55.0,68.0,62.0,61.666666666666664
RF_20_ExtraTrees,RF,20,ExtraTrees,84.80591916565912,37.267248342598435,92.83473097496334,52.19635315937168,58.24549125825037,12.152930717957624,0.9954962416815242,0.6515562856739107,Repeated_3x10,54.0,67.0,68.0,63.0
L1_Lasso_10_HistGB_SquaredError,L1_Lasso,10,HistGB_SquaredError,84.80332756595926,35.67519569077269,88.01123273296881,32.560001104454514,72.77629444738695,19.83531189891402,0.9908735629902055,0.6732655569005516,Repeated_3x10,53.0,60.0,77.0,63.333333333333336
MI_20_Stack_RF+HistGB+ET,MI,20,Stack_RF+HistGB+ET,85.33682869891021,40.06872904806318,101.6638945754182,57.3931407679556,58.02544144673507,13.071491658485979,0.9533722185827167,0.6708881017547944,Repeated_3x10,57.0,71.0,66.0,64.66666666666667
RF_20_HistGB_SquaredError,RF,20,HistGB_SquaredError,85.83364748214898,34.6591217832203,94.36127825067034,51.085708188182714,61.7103402462597,13.990733921887712,0.9925839409912133,0.5981809533003577,Repeated_3x10,61.0,69.0,73.0,67.66666666666667
MI_20_RandomForest_default,MI,20,RandomForest_default,85.35739467809377,39.213187990870985,112.48608582494396,69.8268181377878,59.038295591318395,15.328512891520022,0.9329163993655117,0.6446438334527199,Repeated_3x10,58.0,76.0,69.0,67.66666666666667
MI_20_ExtraTrees,MI,20,ExtraTrees,89.36188181303923,38.727643322485065,105.54885664147244,55.164214651481615,61.53338462247582,11.14609298451228,0.9954962420854303,0.6256414153929283,Repeated_3x10,66.0,73.0,72.0,70.33333333333333
MI_20_HistGB_SquaredError,MI,20,HistGB_SquaredError,105.94433837752473,43.5469399774592,107.80593742106012,81.62897717050383,64.76818423767136,17.086463335562545,0.986869569977356,0.5214903733481249,Repeated_3x10,71.0,74.0,76.0,73.66666666666667
RF_20_PoissonRegressor,RF,20,PoissonRegressor,172.67379536055685,162.82940402561636,111.44147217292054,59.23273130955768,61.77080653593327,13.127474288346846,0.7720097074405587,0.4819907087692148,Repeated_3x10,77.0,75.0,74.0,75.33333333333333
MI_20_PoissonRegressor,MI,20,PoissonRegressor,145.96097566460364,119.30540931706578,149.98865112953948,163.66140445113575,63.30058296689718,14.077378915368561,0.7244036913580926,0.42214962937402795,Repeated_3x10,75.0,77.0,75.0,75.66666666666667
