model,pseudo_R2_train_mean,pseudo_R2_train_std,SMAPE_val_mean,SMAPE_val_std,RMSE_val_mean,RMSE_val_std
GLM_NegativeBinomial,0.9999999999605211,8.72279720322133e-12,141.62824303052707,13.609649952849603,4.70941896879454e+26,1.0530580948751553e+27
HistGB_Poisson,0.9657282932062771,0.005489738782161599,52.27032458903047,8.79226990733078,84.11138792141917,17.066771278205024
RandomForest,0.9413960376396447,0.009737123331881332,56.34218396258781,11.801539224653531,86.89876885563129,18.811501427835577
